         x         y           v           s          Vx          Vy
       0.2      0.44      0.2824  -0.0074285   -0.043504   -0.061805
       0.2      0.45     0.28566  -0.0078709   -0.044989   -0.065022
       0.2      0.46     0.28866  -0.0083283   -0.046492   -0.068319
       0.2      0.47     0.29136  -0.0088008   -0.048013   -0.071696
       0.2      0.48     0.29374  -0.0092886   -0.049555    -0.07515
       0.2      0.49     0.29578  -0.0097919   -0.051117   -0.078681
       0.2       0.5     0.29739   -0.010311   -0.052702   -0.082287
      0.22      0.26     0.20352  -0.0022257   -0.022693   -0.019726
      0.22      0.27       0.209  -0.0024596   -0.024079   -0.021487
      0.22      0.28      0.2143  -0.0027073   -0.025483   -0.023333
      0.22      0.29     0.21945  -0.0029692   -0.026904   -0.025265
      0.22       0.3     0.22446  -0.0032454   -0.028341   -0.027282
      0.22      0.31      0.2293   -0.003536   -0.029794   -0.029384
      0.22      0.32     0.23399  -0.0038413   -0.031261   -0.031571
      0.22      0.33      0.2385  -0.0041613   -0.032742   -0.033844
      0.22      0.34     0.24283  -0.0044961   -0.034237     -0.0362
      0.22      0.35     0.24697   -0.004846   -0.035745   -0.038641
      0.22      0.36     0.25092   -0.005211   -0.037265   -0.041165
      0.22      0.37     0.25466  -0.0055913   -0.038799   -0.043772
      0.22      0.38     0.25819   -0.005987   -0.040345   -0.046461
      0.22      0.39     0.26148  -0.0063982   -0.041903   -0.049231
      0.22       0.4     0.26453  -0.0068251   -0.043475   -0.052081
      0.22      0.41     0.26733  -0.0072677   -0.045059   -0.055011
      0.22      0.42     0.26986  -0.0077262   -0.046656   -0.058018
      0.22      0.43     0.27211  -0.0082008   -0.048266   -0.061102
      0.22      0.44     0.27405  -0.0086916   -0.049891   -0.064262
      0.22      0.45     0.27568  -0.0091986    -0.05153   -0.067495
      0.22      0.46     0.27696  -0.0097222   -0.053185   -0.070801
      0.22      0.47     0.27789   -0.010262   -0.054855   -0.074178
      0.22      0.48     0.27842   -0.010819   -0.056542   -0.077624
      0.22      0.49     0.27854   -0.011393   -0.058247   -0.081137
      0.22       0.5     0.27814   -0.011984    -0.05997   -0.084715
      0.24      0.26     0.21411  -0.0026335   -0.026202   -0.020981
      0.24      0.27     0.21913  -0.0029032   -0.027757   -0.022809
      0.24      0.28     0.22392  -0.0031886   -0.029331   -0.024721
      0.24      0.29     0.22852  -0.0034898   -0.030921   -0.026717
      0.24       0.3      0.2329   -0.003807   -0.032528   -0.028796
      0.24      0.31     0.23708  -0.0041404   -0.034149    -0.03096
      0.24      0.32     0.24104    -0.00449   -0.035784   -0.033206
      0.24      0.33     0.24478  -0.0048561   -0.037432   -0.035534
      0.24      0.34     0.24828  -0.0052387   -0.039093   -0.037943
      0.24      0.35     0.25154  -0.0056379   -0.040765   -0.040434
      0.24      0.36     0.25455   -0.006054   -0.042448   -0.043004
      0.24      0.37     0.25729  -0.0064869   -0.044142   -0.045652
      0.24      0.38     0.25976  -0.0069368   -0.045847   -0.048378
      0.24      0.39     0.26195  -0.0074038   -0.047562    -0.05118
      0.24       0.4     0.26384   -0.007888   -0.049287   -0.054057
      0.24      0.41     0.26543  -0.0083896   -0.051022   -0.057007
      0.24      0.42     0.26668  -0.0089085   -0.052768   -0.060029
      0.24      0.43      0.2676  -0.0094449   -0.054524    -0.06312
      0.24      0.44     0.26816   -0.009999   -0.056291    -0.06628
      0.24      0.45     0.26834   -0.010571   -0.058069   -0.069505
      0.24      0.46     0.26813    -0.01116   -0.059858   -0.072795
      0.24      0.47     0.26749   -0.011768   -0.061659   -0.076146
      0.24      0.48     0.26641   -0.012394   -0.063472   -0.079557
      0.24      0.49     0.26485   -0.013037   -0.065299   -0.083024
      0.24       0.5     0.26269   -0.013699   -0.067139   -0.086545
      0.26      0.26     0.22531   -0.003065   -0.029836   -0.022117
      0.26      0.27     0.22991  -0.0033719   -0.031558   -0.024002
      0.26      0.28     0.23423  -0.0036962   -0.033299   -0.025971
      0.26      0.29      0.2383  -0.0040379   -0.035055   -0.028022
      0.26       0.3     0.24212  -0.0043973   -0.036827   -0.030154
      0.26      0.31     0.24569  -0.0047744   -0.038612   -0.032367
      0.26      0.32     0.24898  -0.0051695   -0.040409   -0.034661
      0.26      0.33     0.25201  -0.0055826   -0.042218   -0.037033
      0.26      0.34     0.25475  -0.0060139   -0.044037   -0.039483
      0.26      0.35     0.25721  -0.0064633   -0.045865    -0.04201
      0.26      0.36     0.25936  -0.0069312   -0.047703   -0.044612
      0.26      0.37      0.2612  -0.0074174   -0.049548   -0.047289
      0.26      0.38     0.26273  -0.0079221   -0.051401   -0.050037
      0.26      0.39     0.26392  -0.0084454   -0.053261   -0.052855
      0.26       0.4     0.26476  -0.0089873   -0.055128   -0.055743
      0.26      0.41     0.26525   -0.009548   -0.057002   -0.058697
      0.26      0.42     0.26537   -0.010127   -0.058882   -0.061715
      0.26      0.43     0.26509   -0.010726   -0.060768   -0.064796
      0.26      0.44     0.26441   -0.011343   -0.062661   -0.067937
      0.26      0.45     0.26331   -0.011979    -0.06456   -0.071136
      0.26      0.46     0.26176   -0.012634   -0.066466    -0.07439
      0.26      0.47     0.25973   -0.013308   -0.068379   -0.077695
      0.26      0.48     0.25722   -0.014002   -0.070298    -0.08105
      0.26      0.49     0.25417   -0.014714   -0.072224   -0.084452
      0.26       0.5     0.25046   -0.015446   -0.074158   -0.087896
      0.28      0.26     0.23717  -0.0035181   -0.033579   -0.023151
      0.28      0.27     0.24138  -0.0038633   -0.035466   -0.025088
      0.28      0.28     0.24524  -0.0042274   -0.037369   -0.027105
      0.28      0.29     0.24883  -0.0046107   -0.039288   -0.029203
      0.28       0.3     0.25212  -0.0050132   -0.041219    -0.03138
      0.28      0.31     0.25511  -0.0054351   -0.043162   -0.033635
      0.28      0.32     0.25779  -0.0058764   -0.045115   -0.035967
      0.28      0.33     0.26015  -0.0063374   -0.047077   -0.038375
      0.28      0.34     0.26219   -0.006818   -0.049047   -0.040856
      0.28      0.35      0.2639  -0.0073183   -0.051023   -0.043409
      0.28      0.36     0.26526  -0.0078385   -0.053005   -0.046033
      0.28      0.37     0.26627  -0.0083784   -0.054991   -0.048726
      0.28      0.38     0.26692  -0.0089383   -0.056981   -0.051485
      0.28      0.39      0.2672   -0.009518   -0.058974   -0.054308
      0.28       0.4     0.26708   -0.010118    -0.06097   -0.057194
      0.28      0.41     0.26657   -0.010737   -0.062968   -0.060139
      0.28      0.42     0.26564   -0.011377   -0.064967   -0.063142
      0.28      0.43     0.26428   -0.012037   -0.066968   -0.066199
      0.28      0.44     0.26248   -0.012716    -0.06897   -0.069308
      0.28      0.45     0.26021   -0.013416   -0.070973   -0.072465
      0.28      0.46     0.25744   -0.014136   -0.072977   -0.075669
      0.28      0.47     0.25417   -0.014876   -0.074981   -0.078914
      0.28      0.48     0.25035   -0.015636   -0.076985   -0.082199
      0.28      0.49     0.24596   -0.016415   -0.078989   -0.085519
      0.28       0.5     0.24086   -0.017215   -0.080993   -0.088871
       0.3      0.26     0.24971   -0.003991    -0.03742   -0.024102
       0.3      0.27     0.25353  -0.0043754   -0.039468   -0.026085
       0.3      0.28     0.25697  -0.0047804    -0.04153   -0.028147
       0.3      0.29     0.26008   -0.005206   -0.043605   -0.030286
       0.3       0.3     0.26286  -0.0056525   -0.045691   -0.032502
       0.3      0.31      0.2653  -0.0061198   -0.047786   -0.034792
       0.3      0.32     0.26739  -0.0066082   -0.049887   -0.037156
       0.3      0.33     0.26913  -0.0071176   -0.051995   -0.039592
       0.3      0.34      0.2705  -0.0076481   -0.054106   -0.042097
       0.3      0.35      0.2715  -0.0081997    -0.05622   -0.044669
       0.3      0.36     0.27212  -0.0087725   -0.058336   -0.047307
       0.3      0.37     0.27235  -0.0093664   -0.060451   -0.050008
       0.3      0.38     0.27218  -0.0099815   -0.062566    -0.05277
       0.3      0.39     0.27159   -0.010618   -0.064679   -0.055589
       0.3       0.4     0.27058   -0.011275    -0.06679   -0.058464
       0.3      0.41     0.26913   -0.011954   -0.068898   -0.061392
       0.3      0.42     0.26723   -0.012653   -0.071001   -0.064369
       0.3      0.43     0.26486   -0.013374     -0.0731   -0.067392
       0.3      0.44     0.26201   -0.014115   -0.075194   -0.070459
       0.3      0.45     0.25865   -0.014877   -0.077282   -0.073565
       0.3      0.46     0.25477   -0.015661   -0.079364   -0.076708
       0.3      0.47     0.25034   -0.016465    -0.08144   -0.079883
       0.3      0.48     0.24533   -0.017289   -0.083508   -0.083087
       0.3      0.49     0.23971   -0.018135   -0.085568   -0.086316
       0.3       0.5     0.23331   -0.019001   -0.087619   -0.089565
      0.32      0.26     0.26292  -0.0044822    -0.04135   -0.024992
      0.32      0.27     0.26636  -0.0049067   -0.043555   -0.027017
      0.32      0.28     0.26937  -0.0053533   -0.045771   -0.029119
      0.32      0.29     0.27202  -0.0058221   -0.047998   -0.031295
      0.32       0.3      0.2743  -0.0063133   -0.050232   -0.033546
      0.32      0.31      0.2762  -0.0068268   -0.052471   -0.035867
      0.32      0.32     0.27772  -0.0073627   -0.054714   -0.038259
      0.32      0.33     0.27885  -0.0079211   -0.056958   -0.040717
      0.32      0.34     0.27957  -0.0085019   -0.059202   -0.043241
      0.32      0.35     0.27989  -0.0091051   -0.061444   -0.045828
      0.32      0.36     0.27978  -0.0097307   -0.063682   -0.048474
      0.32      0.37     0.27926   -0.010379   -0.065916   -0.051178
      0.32      0.38     0.27829   -0.011049   -0.068143   -0.053936
      0.32      0.39     0.27688   -0.011742   -0.070363   -0.056746
      0.32       0.4     0.27501   -0.012456   -0.072575   -0.059604
      0.32      0.41     0.27266   -0.013193   -0.074776   -0.062507
      0.32      0.42     0.26984   -0.013952   -0.076968   -0.065452
      0.32      0.43     0.26651   -0.014732   -0.079148   -0.068435
      0.32      0.44     0.26266   -0.015535   -0.081316   -0.071453
      0.32      0.45     0.25828   -0.016359   -0.083471   -0.074501
      0.32      0.46     0.25334   -0.017204   -0.085613   -0.077576
      0.32      0.47     0.24782   -0.018071   -0.087739   -0.080674
      0.32      0.48     0.24169   -0.018959    -0.08985    -0.08379
      0.32      0.49     0.23491   -0.019868   -0.091944   -0.086921
      0.32       0.5     0.22731   -0.020798    -0.09402    -0.09006
      0.34      0.26     0.27677  -0.0049907   -0.045363    -0.02584
      0.34      0.27     0.27982  -0.0054561   -0.047721   -0.027905
      0.34      0.28      0.2824  -0.0059451   -0.050087   -0.030044
      0.34      0.29     0.28458  -0.0064578   -0.052459   -0.032256
      0.34       0.3     0.28636  -0.0069943   -0.054835   -0.034538
      0.34      0.31     0.28772  -0.0075545   -0.057212   -0.036888
      0.34      0.32     0.28866  -0.0081385   -0.059587   -0.039304
      0.34      0.33     0.28918  -0.0087463    -0.06196   -0.041783
      0.34      0.34     0.28926  -0.0093777   -0.064327   -0.044323
      0.34      0.35     0.28889   -0.010033   -0.066686    -0.04692
      0.34      0.36     0.28808   -0.010711   -0.069036   -0.049571
      0.34      0.37      0.2868   -0.011414   -0.071375   -0.052274
      0.34      0.38     0.28506   -0.012139   -0.073702   -0.055025
      0.34      0.39     0.28283   -0.012888   -0.076015   -0.057821
      0.34       0.4     0.28012   -0.013659   -0.078313   -0.060659
      0.34      0.41      0.2769   -0.014454   -0.080594   -0.063533
      0.34      0.42     0.27317   -0.015271   -0.082857   -0.066442
      0.34      0.43     0.26891   -0.016111   -0.085101    -0.06938
      0.34      0.44     0.26411   -0.016973   -0.087326   -0.072344
      0.34      0.45     0.25874   -0.017857   -0.089529    -0.07533
      0.34      0.46     0.25278   -0.018764    -0.09171   -0.078334
      0.34      0.47     0.24622   -0.019692   -0.093868    -0.08135
      0.34      0.48     0.23901   -0.020641   -0.096001   -0.084374
      0.34      0.49     0.23113   -0.021612   -0.098108   -0.087402
      0.34       0.5     0.22239   -0.022603    -0.10019   -0.090429
      0.36      0.26      0.2912  -0.0055158   -0.049457   -0.026666
      0.36      0.27     0.29384  -0.0060229   -0.051963    -0.02877
      0.36      0.28     0.29598  -0.0065551   -0.054473   -0.030946
      0.36      0.29     0.29768  -0.0071124   -0.056985   -0.033192
      0.36       0.3     0.29894  -0.0076948   -0.059496   -0.035504
      0.36      0.31     0.29975  -0.0083023   -0.062003   -0.037882
      0.36      0.32     0.30011  -0.0089349   -0.064504   -0.040321
      0.36      0.33         0.3  -0.0095924   -0.066995   -0.042819
      0.36      0.34     0.29942   -0.010275   -0.069475   -0.045372
      0.36      0.35     0.29837   -0.010982   -0.071941   -0.047978
      0.36      0.36     0.29683   -0.011714   -0.074392   -0.050633
      0.36      0.37      0.2948    -0.01247   -0.076824   -0.053334
      0.36      0.38     0.29228    -0.01325   -0.079237   -0.056076
      0.36      0.39     0.28924   -0.014054   -0.081629   -0.058856
      0.36       0.4     0.28568   -0.014883   -0.083998    -0.06167
      0.36      0.41      0.2816   -0.015734   -0.086343   -0.064514
      0.36      0.42     0.27697    -0.01661   -0.088662   -0.067384
      0.36      0.43     0.27179   -0.017508   -0.090953   -0.070275
      0.36      0.44     0.26604   -0.018429   -0.093216   -0.073183
      0.36      0.45     0.25969   -0.019372   -0.095449   -0.076104
      0.36      0.46     0.25274   -0.020338   -0.097651   -0.079033
      0.36      0.47     0.24516   -0.021325    -0.09982   -0.081965
      0.36      0.48     0.23691   -0.022334    -0.10195   -0.084896
      0.36      0.49     0.22797   -0.023364    -0.10405    -0.08782
      0.36       0.5     0.21812   -0.024415    -0.10611   -0.090731
      0.38      0.26     0.30616  -0.0060574    -0.05363    -0.02749
      0.38      0.27     0.30837  -0.0066069    -0.05628   -0.029633
      0.38      0.28     0.31004   -0.007183    -0.05893   -0.031845
      0.38      0.29     0.31123  -0.0077855   -0.061576   -0.034125
      0.38       0.3     0.31195  -0.0084145   -0.064215   -0.036468
      0.38      0.31     0.31218  -0.0090698   -0.066845   -0.038873
      0.38      0.32     0.31192  -0.0097514   -0.069462   -0.041335
      0.38      0.33     0.31117   -0.010459   -0.072063   -0.043852
      0.38      0.34     0.30992   -0.011193   -0.074646   -0.046419
      0.38      0.35     0.30815   -0.011952   -0.077208   -0.049034
      0.38      0.36     0.30587   -0.012737   -0.079747   -0.051691
      0.38      0.37     0.30307   -0.013547    -0.08226   -0.054389
      0.38      0.38     0.29974   -0.014382   -0.084747   -0.057121
      0.38      0.39     0.29587   -0.015242   -0.087203   -0.059884
      0.38       0.4     0.29146   -0.016126   -0.089629   -0.062675
      0.38      0.41      0.2865   -0.017034   -0.092021   -0.065487
      0.38      0.42     0.28096   -0.017966   -0.094379   -0.068317
      0.38      0.43     0.27486   -0.018922   -0.096701   -0.071161
      0.38      0.44     0.26816     -0.0199   -0.098985   -0.074012
      0.38      0.45     0.26085   -0.020902    -0.10123   -0.076868
      0.38      0.46     0.25291   -0.021925    -0.10343   -0.079722
      0.38      0.47     0.24432    -0.02297    -0.10559   -0.082569
      0.38      0.48     0.23506   -0.024037    -0.10771   -0.085405
      0.38      0.49     0.22508   -0.025124    -0.10978   -0.088224
      0.38       0.5     0.21415   -0.026233     -0.1118   -0.091021
       0.4      0.26     0.32157  -0.0066154   -0.057884   -0.028328
       0.4      0.27     0.32333  -0.0072082   -0.060674   -0.030512
       0.4      0.28     0.32449  -0.0078289   -0.063457   -0.032762
       0.4      0.29     0.32514  -0.0084774   -0.066231   -0.035077
       0.4       0.3     0.32528  -0.0091535   -0.068992   -0.037452
       0.4      0.31      0.3249  -0.0098572   -0.071737   -0.039884
       0.4      0.32     0.32399   -0.010588   -0.074461   -0.042371
       0.4      0.33     0.32256   -0.011346   -0.077163   -0.044907
       0.4      0.34     0.32059   -0.012132   -0.079839   -0.047489
       0.4      0.35     0.31808   -0.012943   -0.082486   -0.050113
       0.4      0.36     0.31502   -0.013781   -0.085102   -0.052774
       0.4      0.37     0.31142   -0.014645   -0.087684   -0.055469
       0.4      0.38     0.30725   -0.015535   -0.090229   -0.058192
       0.4      0.39     0.30253    -0.01645   -0.092737   -0.060939
       0.4       0.4     0.29724    -0.01739   -0.095204   -0.063706
       0.4      0.41     0.29137   -0.018354   -0.097628   -0.066487
       0.4      0.42     0.28492   -0.019342    -0.10001   -0.069278
       0.4      0.43     0.27787   -0.020354    -0.10234   -0.072074
       0.4      0.44     0.27021   -0.021389    -0.10463   -0.074869
       0.4      0.45     0.26193   -0.022447    -0.10687   -0.077659
       0.4      0.46     0.25301   -0.023526    -0.10905   -0.080438
       0.4      0.47     0.24342   -0.024628    -0.11119   -0.083201
       0.4      0.48     0.23314    -0.02575    -0.11326   -0.085943
       0.4      0.49     0.22214   -0.026893    -0.11529   -0.088659
       0.4       0.5     0.21016   -0.028056    -0.11725   -0.091342
      0.42      0.26     0.33737  -0.0071905   -0.062222   -0.029199
      0.42      0.27     0.33863  -0.0078274   -0.065147   -0.031424
      0.42      0.28     0.33924  -0.0084934   -0.068059   -0.033714
      0.42      0.29     0.33931  -0.0091886   -0.070955   -0.036066
      0.42       0.3     0.33882  -0.0099126   -0.073831   -0.038475
      0.42      0.31     0.33778   -0.010665   -0.076683   -0.040937
      0.42      0.32     0.33618   -0.011446   -0.079506    -0.04345
      0.42      0.33     0.33402   -0.012255   -0.082299   -0.046007
      0.42      0.34     0.33129   -0.013092   -0.085057   -0.048605
      0.42      0.35     0.32799   -0.013956   -0.087778    -0.05124
      0.42      0.36     0.32412   -0.014848   -0.090459   -0.053906
      0.42      0.37     0.31967   -0.015766   -0.093096     -0.0566
      0.42      0.38     0.31463    -0.01671   -0.095688   -0.059315
      0.42      0.39     0.30902   -0.017679   -0.098231   -0.062048
      0.42       0.4     0.30281   -0.018674    -0.10072   -0.064792
      0.42      0.41     0.29601   -0.019694    -0.10317   -0.067544
      0.42      0.42     0.28861   -0.020738    -0.10555   -0.070296
      0.42      0.43     0.28059   -0.021805    -0.10788   -0.073046
      0.42      0.44     0.27196   -0.022895    -0.11015   -0.075786
      0.42      0.45     0.26269   -0.024008    -0.11237   -0.078511
      0.42      0.46     0.25277   -0.025143    -0.11452   -0.081217
      0.42      0.47     0.24218   -0.026298     -0.1166   -0.083898
      0.42      0.48      0.2309   -0.027475    -0.11862   -0.086547
      0.42      0.49     0.21889   -0.028671    -0.12058    -0.08916
      0.42       0.5     0.20587   -0.029886    -0.12246   -0.091731
      0.44      0.26     0.35349  -0.0077834   -0.066649   -0.030116
      0.44      0.27      0.3542  -0.0084652   -0.069705   -0.032386
      0.44      0.28      0.3542  -0.0091775   -0.072741   -0.034719
      0.44      0.29     0.35363    -0.00992   -0.075752    -0.03711
      0.44       0.3     0.35247   -0.010693   -0.078736   -0.039555
      0.44      0.31     0.35072   -0.011495   -0.081686    -0.04205
      0.44      0.32     0.34837   -0.012326   -0.084601   -0.044591
      0.44      0.33     0.34543   -0.013187   -0.087475   -0.047172
      0.44      0.34     0.34188   -0.014076   -0.090305   -0.049789
      0.44      0.35     0.33774   -0.014993   -0.093088   -0.052437
      0.44      0.36       0.333   -0.015938   -0.095821   -0.055111
      0.44      0.37     0.32765   -0.016909   -0.098501   -0.057805
      0.44      0.38      0.3217   -0.017908    -0.10113   -0.060515
      0.44      0.39     0.31514   -0.018932    -0.10369   -0.063235
      0.44       0.4     0.30798   -0.019981     -0.1062   -0.065959
      0.44      0.41     0.30021   -0.021056    -0.10864   -0.068682
      0.44      0.42     0.29182   -0.022154    -0.11101   -0.071399
      0.44      0.43     0.28282   -0.023276    -0.11332   -0.074103
      0.44      0.44     0.27318   -0.024421    -0.11556    -0.07679
      0.44      0.45     0.26291   -0.025587    -0.11773   -0.079453
      0.44      0.46     0.25198   -0.026775    -0.11983   -0.082087
      0.44      0.47     0.24039   -0.027984    -0.12185   -0.084687
      0.44      0.48      0.2281   -0.029212    -0.12379   -0.087246
      0.44      0.49     0.21508   -0.030459    -0.12565   -0.089759
      0.44       0.5     0.20105   -0.031725    -0.12744   -0.092221
      0.46      0.26     0.36984  -0.0083951   -0.071172   -0.031093
      0.46      0.27     0.36994  -0.0091228   -0.074353   -0.033411
      0.46      0.28     0.36928  -0.0098822   -0.077507    -0.03579
      0.46      0.29     0.36801   -0.010673   -0.080628   -0.038224
      0.46       0.3     0.36611   -0.011495   -0.083712   -0.040709
      0.46      0.31     0.36359   -0.012347   -0.086754    -0.04324
      0.46      0.32     0.36043    -0.01323    -0.08975   -0.045812
      0.46      0.33     0.35664   -0.014142   -0.092695    -0.04842
      0.46      0.34     0.35223   -0.015084   -0.095587   -0.051059
      0.46      0.35     0.34718   -0.016054   -0.098421   -0.053723
      0.46      0.36     0.34151   -0.017052    -0.10119   -0.056407
      0.46      0.37     0.33521   -0.018078     -0.1039   -0.059105
      0.46      0.38     0.32829    -0.01913    -0.10655   -0.061811
      0.46      0.39     0.32074   -0.020209    -0.10912   -0.064521
      0.46       0.4     0.31257   -0.021313    -0.11162   -0.067227
      0.46      0.41     0.30379   -0.022441    -0.11405   -0.069924
      0.46      0.42     0.29438   -0.023594    -0.11639   -0.072607
      0.46      0.43     0.28434   -0.024769    -0.11867   -0.075269
      0.46      0.44     0.27368   -0.025967    -0.12086   -0.077905
      0.46      0.45     0.26238   -0.027186    -0.12296   -0.080508
      0.46      0.46     0.25043   -0.028426    -0.12498   -0.083073
      0.46      0.47     0.23782   -0.029686    -0.12692   -0.085594
      0.46      0.48     0.22452   -0.030965    -0.12877   -0.088065
      0.46      0.49     0.21052   -0.032261    -0.13052   -0.090481
      0.46       0.5     0.19548   -0.033575    -0.13219   -0.092836
      0.48      0.26     0.38634  -0.0090271   -0.075796   -0.032142
      0.48      0.27     0.38577  -0.0098016     -0.0791   -0.034513
      0.48      0.28     0.38439   -0.010609   -0.082366   -0.036942
      0.48      0.29     0.38235   -0.011449    -0.08559   -0.039422
      0.48       0.3     0.37964   -0.012321   -0.088767   -0.041951
      0.48      0.31     0.37627   -0.013224   -0.091892   -0.044521
      0.48      0.32     0.37224   -0.014159   -0.094961   -0.047128
      0.48      0.33     0.36754   -0.015124   -0.097968   -0.049766
      0.48      0.34     0.36218   -0.016118    -0.10091    -0.05243
      0.48      0.35     0.35616   -0.017142    -0.10378   -0.055113
      0.48      0.36      0.3495   -0.018194    -0.10659   -0.057811
      0.48      0.37     0.34218   -0.019273    -0.10931   -0.060515
      0.48      0.38     0.33423    -0.02038    -0.11196   -0.063222
      0.48      0.39     0.32564   -0.021513    -0.11452   -0.065924
      0.48       0.4     0.31641    -0.02267      -0.117   -0.068615
      0.48      0.41     0.30656   -0.023853     -0.1194   -0.071289
      0.48      0.42     0.29609   -0.025058     -0.1217   -0.073941
      0.48      0.43     0.28499   -0.026287    -0.12392   -0.076563
      0.48      0.44     0.27327   -0.027537    -0.12604    -0.07915
      0.48      0.45     0.26092   -0.028807    -0.12807   -0.081696
      0.48      0.46     0.24793   -0.030098       -0.13   -0.084194
      0.48      0.47     0.23429   -0.031407    -0.13183    -0.08664
      0.48      0.48     0.21999   -0.032735    -0.13356   -0.089026
      0.48      0.49       0.205   -0.034079    -0.13519   -0.091347
      0.48       0.5     0.18897   -0.035439    -0.13672   -0.093597
       0.5      0.26     0.40288  -0.0096808   -0.080532   -0.033274
       0.5      0.27     0.40155   -0.010503   -0.083952   -0.035702
       0.5      0.28     0.39937    -0.01136   -0.087326   -0.038184
       0.5      0.29     0.39649    -0.01225   -0.090647   -0.040716
       0.5       0.3      0.3929   -0.013173   -0.093909   -0.043292
       0.5      0.31      0.3886   -0.014128   -0.097109   -0.045906
       0.5      0.32     0.38361   -0.015115    -0.10024   -0.048552
       0.5      0.33     0.37792   -0.016133     -0.1033   -0.051224
       0.5      0.34     0.37154   -0.017181    -0.10628   -0.053917
       0.5      0.35     0.36448   -0.018258    -0.10918   -0.056623
       0.5      0.36     0.35675   -0.019365      -0.112   -0.059337
       0.5      0.37     0.34835   -0.020498    -0.11473   -0.062052
       0.5      0.38      0.3393   -0.021659    -0.11736   -0.064761
       0.5      0.39      0.3296   -0.022846    -0.11991   -0.067459
       0.5       0.4     0.31926   -0.024057    -0.12235   -0.070138
       0.5      0.41     0.30829   -0.025293     -0.1247   -0.072792
       0.5      0.42     0.29671   -0.026551    -0.12694   -0.075415
       0.5      0.43      0.2845   -0.027832    -0.12908   -0.078001
       0.5      0.44     0.27168   -0.029133    -0.13112   -0.080542
       0.5      0.45     0.25825   -0.030454    -0.13305   -0.083033
       0.5      0.46      0.2442   -0.031794    -0.13487   -0.085468
       0.5      0.47     0.22953   -0.033151    -0.13658    -0.08784
       0.5      0.48     0.21422   -0.034526    -0.13818   -0.090143
       0.5      0.49     0.19825   -0.035915    -0.13967   -0.092373
       0.5       0.5     0.18126   -0.037319    -0.14104   -0.094522
         0      0.26    0.062201           0           0           0
         0      0.27    0.075027           0           0           0
         0      0.28    0.088926           0           0           0
         0      0.29     0.10392           0           0           0
         0       0.3     0.12003           0           0           0
         0      0.31     0.13728           0           0           0
         0      0.32     0.15568           0           0           0
         0      0.33     0.17528           0           0           0
         0      0.34     0.19608           0           0           0
         0      0.35     0.21811           0           0           0
         0      0.36      0.2414           0           0           0
         0      0.37     0.26598           0           0           0
         0      0.38     0.29188           0           0           0
         0      0.39     0.31912           0           0           0
         0       0.4     0.34775           0           0           0
         0      0.41     0.37778           0           0           0
         0      0.42     0.40927           0           0           0
         0      0.43     0.44224           0           0           0
         0      0.44     0.47674           0           0           0
         0      0.45     0.51281           0           0           0
         0      0.46      0.5505           0           0           0
         0      0.47     0.58987           0           0           0
         0      0.48     0.63097           0           0           0
         0      0.49     0.67386           0           0           0
         0       0.5     0.71861           0           0           0
      0.52      0.26     0.41863   -0.010358   -0.085387    -0.03449
      0.52      0.27     0.41643    -0.01123    -0.08892   -0.036979
      0.52      0.28     0.41332   -0.012136   -0.092395    -0.03952
      0.52      0.29     0.40946   -0.013078   -0.095806   -0.042106
      0.52       0.3     0.40486   -0.014053   -0.099146   -0.044734
      0.52      0.31     0.39951   -0.015061    -0.10241   -0.047395
      0.52      0.32     0.39344   -0.016101     -0.1056   -0.050083
      0.52      0.33     0.38664   -0.017173     -0.1087   -0.052793
      0.52      0.34     0.37912   -0.018275    -0.11171   -0.055518
      0.52      0.35      0.3709   -0.019407    -0.11462    -0.05825
      0.52      0.36     0.36199   -0.020567    -0.11744   -0.060984
      0.52      0.37      0.3524   -0.021755    -0.12016   -0.063712
      0.52      0.38     0.34215    -0.02297    -0.12277   -0.066427
      0.52      0.39     0.33124   -0.024211    -0.12528   -0.069124
      0.52       0.4      0.3197   -0.025476    -0.12767   -0.071794
      0.52      0.41     0.30754   -0.026764    -0.12995   -0.074431
      0.52      0.42     0.29476   -0.028075    -0.13212   -0.077028
      0.52      0.43     0.28139   -0.029407    -0.13417   -0.079579
      0.52      0.44     0.26742   -0.030758     -0.1361   -0.082077
      0.52      0.45     0.25286   -0.032129    -0.13792   -0.084516
      0.52      0.46     0.23772   -0.033517    -0.13961   -0.086889
      0.52      0.47     0.22199   -0.034921    -0.14118   -0.089191
      0.52      0.48     0.20565    -0.03634    -0.14263   -0.091415
      0.52      0.49     0.18871   -0.037774    -0.14395   -0.093556
      0.52       0.5     0.17075   -0.039219    -0.14515   -0.095607
      0.54      0.26      0.4337    -0.01106    -0.09037   -0.035784
      0.54      0.27     0.43051   -0.011982   -0.094011   -0.038337
      0.54      0.28     0.42635   -0.012941   -0.097581   -0.040939
      0.54      0.29      0.4214   -0.013934    -0.10107   -0.043584
      0.54       0.3     0.41567   -0.014962    -0.10449   -0.046266
      0.54      0.31     0.40916   -0.016024    -0.10781   -0.048978
      0.54      0.32     0.40189   -0.017118    -0.11104   -0.051712
      0.54      0.33     0.39387   -0.018245    -0.11417   -0.054463
      0.54      0.34      0.3851   -0.019402     -0.1172   -0.057223
      0.54      0.35     0.37562   -0.020588    -0.12011   -0.059984
      0.54      0.36     0.36543   -0.021804    -0.12292    -0.06274
      0.54      0.37     0.35455   -0.023047    -0.12561   -0.065484
